Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
BOT,137.156,1.0,1.0,,19.004,73.128,SOFT,Alfa Romeo,False,2023,Australia
HAM,84.134,1.0,1.0,,32.146,30.635,MEDIUM,Mercedes,False,2023,Austria
MAG,92.026,1.0,1.0,,27.202,33.243,HARD,Haas F1 Team,False,2023,Canada
PER,108.071,1.0,1.0,,42.018,35.127,MEDIUM,Red Bull Racing,False,2023,United States
LEC,91.328,1.0,1.0,,32.027,24.014,MEDIUM,Ferrari,False,2023,Hungary
ALO,85.527,1.0,1.0,,37.981,21.254,HARD,Aston Martin,False,2023,Monaco
SAR,97.428,1.0,1.0,,34.089,24.77,MEDIUM,Williams,False,2023,Hungary
NOR,121.881,1.0,1.0,,61.428,36.254,SOFT,McLaren,False,2023,Brazil
SAI,91.784,1.0,1.0,,32.012,24.155,SOFT,Ferrari,False,2023,Hungary
ALO,103.608,1.0,1.0,,43.884,24.561,SOFT,Aston Martin,False,2023,Bahrain
RUS,91.098,1.0,1.0,,34.454,22.648,MEDIUM,Mercedes,False,2023,Mexico
LEC,110.109,1.0,1.0,,43.607,25.675,MEDIUM,Ferrari,False,2023,Azerbaijan
LEC,100.23,1.0,1.0,,42.549,24.122,SOFT,Ferrari,False,2023,Bahrain
TSU,109.255,1.0,1.0,,42.462,34.868,MEDIUM,AlphaTauri,False,2023,United States
BOT,110.847,1.0,1.0,,43.18,34.685,MEDIUM,Alfa Romeo,False,2023,United States
MAG,91.193,1.0,1.0,,34.606,25.414,SOFT,Haas F1 Team,False,2023,Spain
NOR,91.428,1.0,1.0,,34.052,28.208,SOFT,McLaren,False,2023,Spain
TSU,95.435,1.0,1.0,,39.136,33.981,MEDIUM,AlphaTauri,False,2023,Abu Dhabi
ZHO,115.057,1.0,1.0,,45.252,28.998,SOFT,Alfa Romeo,False,2023,Singapore
ALO,112.441,1.0,1.0,,40.749,34.387,MEDIUM,Aston Martin,False,2023,United States
TSU,107.791,1.0,1.0,,45.884,24.925,SOFT,AlphaTauri,False,2023,Bahrain
BOT,100.3,1.0,1.0,,39.862,35.683,HARD,Alfa Romeo,False,2023,Abu Dhabi
SAR,93.033,1.0,1.0,,27.938,32.131,MEDIUM,Williams,False,2023,Canada
ALO,114.002,1.0,1.0,,44.016,25.635,MEDIUM,Aston Martin,False,2023,Azerbaijan
PER,99.743,1.0,1.0,,29.339,36.163,SOFT,Red Bull Racing,False,2023,Netherlands
ALB,113.077,1.0,1.0,,47.752,28.526,MEDIUM,Williams,False,2023,Singapore
STR,102.049,1.0,1.0,,40.178,26.538,MEDIUM,Aston Martin,False,2023,Great Britain
PER,111.373,1.0,1.0,,43.341,25.506,MEDIUM,Red Bull Racing,False,2023,Azerbaijan
LEC,89.108,1.0,1.0,,38.983,21.868,HARD,Ferrari,False,2023,Monaco
STR,114.949,1.0,1.0,,41.474,33.718,HARD,Aston Martin,False,2023,United States
PER,89.806,1.0,1.0,,30.555,28.768,MEDIUM,Red Bull Racing,False,2023,Italy
ALB,93.05,1.0,1.0,,33.151,36.838,MEDIUM,Williams,False,2023,Austria
OCO,98.197,1.0,1.0,,39.861,34.924,MEDIUM,Alpine,False,2023,Abu Dhabi
PIA,124.94,1.0,1.0,,53.066,34.514,MEDIUM,McLaren,False,2023,Japan
STR,128.727,1.0,1.0,,65.592,38.27,SOFT,Aston Martin,False,2023,Brazil
LEC,98.3,1.0,1.0,,38.716,26.084,MEDIUM,Ferrari,False,2023,Great Britain
PER,118.19,1.0,1.0,,45.39,39.598,MEDIUM,Red Bull Racing,False,2023,Monaco
VER,99.019,1.0,1.0,,42.414,23.842,SOFT,Red Bull Racing,False,2023,Bahrain
ALB,110.368,1.0,1.0,,43.178,34.458,MEDIUM,Williams,False,2023,United States
HUL,98.096,1.0,1.0,,29.602,32.789,SOFT,Haas F1 Team,False,2023,Netherlands
HAM,97.227,1.0,1.0,,39.669,34.527,MEDIUM,Mercedes,False,2023,Abu Dhabi
SAR,118.98,1.0,1.0,,45.361,25.289,MEDIUM,Williams,False,2023,Azerbaijan
DEV,121.057,1.0,1.0,,45.995,25.577,HARD,AlphaTauri,False,2023,Azerbaijan
GAS,109.649,1.0,1.0,,46.78,25.135,SOFT,Alpine,False,2023,Bahrain
PER,101.063,1.0,1.0,,43.216,24.069,SOFT,Red Bull Racing,False,2023,Bahrain
ZHO,98.364,1.0,1.0,,33.331,41.093,MEDIUM,Alfa Romeo,False,2023,Austria
PIA,137.108,1.0,1.0,,70.583,40.137,SOFT,McLaren,False,2023,Brazil
STR,114.568,1.0,1.0,,44.127,25.56,MEDIUM,Aston Martin,False,2023,Azerbaijan
MAG,118.715,1.0,1.0,,45.263,25.484,MEDIUM,Haas F1 Team,False,2023,Azerbaijan
BOT,92.66,1.0,1.0,,35.515,25.329,SOFT,Alfa Romeo,False,2023,Spain
LAW,136.7,1.0,1.0,,66.413,29.288,SOFT,AlphaTauri,False,2023,Japan
SAI,87.958,1.0,1.0,,33.285,21.445,MEDIUM,Ferrari,False,2023,Mexico
NOR,86.307,1.0,1.0,,32.015,32.173,MEDIUM,McLaren,False,2023,Austria
SAI,103.309,1.0,1.0,,43.449,28.577,MEDIUM,Ferrari,False,2023,Singapore
PIA,117.516,1.0,1.0,,45.272,25.456,MEDIUM,McLaren,False,2023,Azerbaijan
LEC,126.863,1.0,1.0,,55.77,32.985,MEDIUM,Ferrari,False,2023,Japan
SAR,122.372,1.0,1.0,,52.166,30.417,SOFT,Williams,False,2023,Belgium
STR,91.721,1.0,1.0,,27.148,32.493,MEDIUM,Aston Martin,False,2023,Canada
SAI,134.431,1.0,1.0,,69.04,39.936,SOFT,Ferrari,False,2023,Brazil
SAI,90.282,1.0,1.0,,27.393,31.649,MEDIUM,Ferrari,False,2023,Canada
HUL,109.191,1.0,1.0,,45.507,28.825,MEDIUM,Haas F1 Team,False,2023,Singapore
ZHO,92.482,1.0,1.0,,35.416,22.263,MEDIUM,Alfa Romeo,False,2023,Mexico
GAS,95.974,1.0,1.0,,32.313,29.984,MEDIUM,Alpine,False,2023,Italy
HUL,113.245,1.0,1.0,,42.043,34.752,HARD,Haas F1 Team,False,2023,United States
ZHO,121.921,1.0,1.0,,52.342,30.465,SOFT,Alfa Romeo,False,2023,Belgium
ZHO,150.466,1.0,1.0,,69.261,31.676,SOFT,Alfa Romeo,False,2023,Japan
TSU,138.243,1.0,1.0,,67.53,29.748,SOFT,AlphaTauri,False,2023,Japan
GAS,89.701,1.0,1.0,,39.087,21.849,HARD,Alpine,False,2023,Monaco
OCO,161.813,1.0,1.0,,76.272,35.229,MEDIUM,Alpine,False,2023,Japan
ALB,118.185,1.0,1.0,,45.404,25.477,MEDIUM,Williams,False,2023,Azerbaijan
STR,98.721,1.0,1.0,,39.74,35.303,HARD,Aston Martin,False,2023,Abu Dhabi
RUS,102.662,1.0,1.0,,43.377,24.168,SOFT,Mercedes,False,2023,Bahrain
HUL,113.245,1.0,1.0,,42.043,34.752,HARD,Haas F1 Team,False,2023,United States
GAS,91.271,1.0,1.0,,27.139,32.27,SOFT,Alpine,False,2023,Canada
VER,84.238,1.0,1.0,,37.42,21.053,MEDIUM,Red Bull Racing,False,2023,Monaco
HAM,83.978,1.0,1.0,,25.153,31.543,MEDIUM,Mercedes,False,2023,Canada
TSU,117.17,1.0,1.0,,45.222,25.586,MEDIUM,AlphaTauri,False,2023,Azerbaijan
MAG,123.83,1.0,1.0,,52.064,30.931,SOFT,Haas F1 Team,False,2023,Belgium
PIA,95.554,1.0,1.0,,29.247,31.488,SOFT,McLaren,False,2023,Netherlands
BOT,104.154,1.0,1.0,,43.757,24.573,SOFT,Alfa Romeo,False,2023,Bahrain
OCO,99.075,1.0,1.0,,29.897,33.03,SOFT,Alpine,False,2023,Netherlands
VER,87.905,1.0,1.0,,29.666,28.473,MEDIUM,Red Bull Racing,False,2023,Italy
VER,83.08,1.0,1.0,,25.105,31.257,MEDIUM,Red Bull Racing,False,2023,Canada
ALO,127.301,1.0,1.0,,64.852,37.849,SOFT,Aston Martin,False,2023,Brazil
BOT,122.059,1.0,1.0,,46.516,25.693,MEDIUM,Alfa Romeo,False,2023,Azerbaijan
OCO,107.795,1.0,1.0,,45.011,28.591,MEDIUM,Alpine,False,2023,Singapore
MAG,95.783,1.0,1.0,,33.369,24.611,MEDIUM,Haas F1 Team,False,2023,Hungary
SAI,99.674,1.0,1.0,,39.984,35.35,HARD,Ferrari,False,2023,Abu Dhabi
HUL,89.694,1.0,1.0,,32.369,34.445,MEDIUM,Haas F1 Team,False,2023,Austria
GAS,142.428,1.0,1.0,,72.048,28.712,MEDIUM,Alpine,False,2023,Japan
ALO,92.571,1.0,1.0,,32.308,24.373,MEDIUM,Aston Martin,False,2023,Hungary
SAR,94.301,1.0,1.0,,33.364,24.929,MEDIUM,Williams,False,2023,Spain
SAR,111.967,1.0,1.0,,43.494,35.176,MEDIUM,Williams,False,2023,United States
PIA,108.214,1.0,1.0,,45.783,24.952,SOFT,McLaren,False,2023,Bahrain
ALO,100.026,1.0,1.0,,38.93,26.578,MEDIUM,Aston Martin,False,2023,Great Britain
ALB,120.359,1.0,1.0,,51.925,30.497,SOFT,Williams,False,2023,Belgium
NOR,95.404,1.0,1.0,,36.175,22.983,SOFT,McLaren,False,2023,Mexico
TSU,109.255,1.0,1.0,,42.462,34.868,MEDIUM,AlphaTauri,False,2023,United States
ALB,106.453,1.0,1.0,,45.491,24.742,SOFT,Williams,False,2023,Bahrain
RUS,107.629,1.0,1.0,,42.008,34.949,MEDIUM,Mercedes,False,2023,United States
NOR,105.364,1.0,1.0,,44.789,24.561,SOFT,McLaren,False,2023,Bahrain
NOR,88.099,1.0,1.0,,26.397,31.88,MEDIUM,McLaren,False,2023,Canada
OCO,107.31,1.0,1.0,,42.023,34.787,MEDIUM,Alpine,False,2023,United States
HAM,104.701,1.0,1.0,,41.098,34.309,MEDIUM,Mercedes,False,2023,United States
OCO,122.501,1.0,1.0,,46.52,25.642,HARD,Alpine,False,2023,Azerbaijan
NOR,115.413,1.0,1.0,,44.319,25.676,MEDIUM,McLaren,False,2023,Azerbaijan
ZHO,108.931,1.0,1.0,,41.918,34.847,MEDIUM,Alfa Romeo,False,2023,United States
HUL,122.623,1.0,1.0,,46.434,25.308,HARD,Haas F1 Team,False,2023,Azerbaijan
LEC,103.482,1.0,1.0,,41.021,33.83,MEDIUM,Ferrari,False,2023,United States
STR,94.105,1.0,1.0,,32.662,24.396,SOFT,Aston Martin,False,2023,Hungary
ALB,110.368,1.0,1.0,,43.178,34.458,MEDIUM,Williams,False,2023,United States
HAM,102.288,1.0,1.0,,43.494,24.338,SOFT,Mercedes,False,2023,Bahrain
GAS,101.014,1.0,1.0,,39.27,26.911,MEDIUM,Alpine,False,2023,Great Britain
ALO,129.194,1.0,1.0,,58.215,31.977,SOFT,Aston Martin,False,2023,Japan
RUS,134.167,1.0,1.0,,64.185,29.601,MEDIUM,Mercedes,False,2023,Japan
MAG,94.366,1.0,1.0,,35.649,22.936,MEDIUM,Haas F1 Team,False,2023,Mexico
RUS,116.394,1.0,1.0,,44.9,25.756,MEDIUM,Mercedes,False,2023,Azerbaijan
HAM,131.543,1.0,1.0,,61.711,29.99,MEDIUM,Mercedes,False,2023,Japan
RIC,124.175,1.0,1.0,,52.378,30.372,SOFT,AlphaTauri,False,2023,Belgium
OCO,96.27,1.0,1.0,,36.981,22.753,HARD,Alpine,False,2023,Mexico
SAR,111.967,1.0,1.0,,43.494,35.176,MEDIUM,Williams,False,2023,United States
PER,90.734,1.0,1.0,,27.516,32.202,HARD,Red Bull Racing,False,2023,Canada
PER,104.033,1.0,1.0,,40.304,26.999,MEDIUM,Red Bull Racing,False,2023,Great Britain
ZHO,120.491,1.0,1.0,,45.903,25.553,MEDIUM,Alfa Romeo,False,2023,Azerbaijan
BOT,110.847,1.0,1.0,,43.18,34.685,MEDIUM,Alfa Romeo,False,2023,United States
SAI,101.659,1.0,1.0,,43.409,24.19,SOFT,Ferrari,False,2023,Bahrain
NOR,106.415,1.0,1.0,,44.349,28.439,MEDIUM,McLaren,False,2023,Singapore
VER,119.857,1.0,1.0,,60.96,35.62,SOFT,Red Bull Racing,False,2023,Brazil
OCO,95.116,1.0,1.0,,33.026,38.774,MEDIUM,Alpine,False,2023,Austria
ALB,96.553,1.0,1.0,,34.602,24.512,MEDIUM,Williams,False,2023,Hungary
RIC,109.807,1.0,1.0,,42.448,34.937,MEDIUM,AlphaTauri,False,2023,United States
PER,97.175,1.0,1.0,,33.539,40.086,MEDIUM,Red Bull Racing,False,2023,Austria
LEC,79.336,1.0,1.0,,32.024,26.554,MEDIUM,Ferrari,False,2023,Austria
BOT,105.612,1.0,1.0,,31.285,31.935,MEDIUM,Alfa Romeo,False,2023,Saudi Arabia
HAM,100.664,1.0,1.0,,39.336,26.167,MEDIUM,Mercedes,False,2023,Great Britain
BOT,121.644,1.0,1.0,,32.307,49.637,SOFT,Alfa Romeo,False,2023,Qatar
SAR,107.264,1.0,1.0,,31.376,31.592,HARD,Williams,False,2023,Saudi Arabia
MAG,104.694,1.0,1.0,,31.327,31.317,MEDIUM,Haas F1 Team,False,2023,Saudi Arabia
LAW,93.893,1.0,1.0,,32.335,29.41,MEDIUM,AlphaTauri,False,2023,Italy
SAI,99.284,1.0,1.0,,39.047,26.226,MEDIUM,Ferrari,False,2023,Great Britain
HAM,86.376,1.0,1.0,,33.216,24.402,SOFT,Mercedes,False,2023,Spain
RUS,88.534,1.0,1.0,,34.021,24.555,SOFT,Mercedes,False,2023,Spain
DEV,106.74,1.0,1.0,,31.513,31.237,MEDIUM,AlphaTauri,False,2023,Saudi Arabia
BOT,94.811,1.0,1.0,,32.732,29.685,HARD,Alfa Romeo,False,2023,Italy
RUS,90.387,1.0,1.0,,39.443,21.744,HARD,Mercedes,False,2023,Monaco
ZHO,131.955,1.0,1.0,,39.914,50.147,MEDIUM,Alfa Romeo,False,2023,Qatar
TSU,106.869,1.0,1.0,,30.312,39.927,SOFT,AlphaTauri,False,2023,Netherlands
ZHO,93.913,1.0,1.0,,27.692,32.735,MEDIUM,Alfa Romeo,False,2023,Canada
RIC,99.948,1.0,1.0,,40.343,35.124,MEDIUM,AlphaTauri,False,2023,Abu Dhabi
RUS,107.629,1.0,1.0,,42.008,34.949,MEDIUM,Mercedes,False,2023,United States
TSU,105.589,1.0,1.0,,31.516,31.021,MEDIUM,AlphaTauri,False,2023,Saudi Arabia
PIA,97.773,1.0,1.0,,38.393,26.2,MEDIUM,McLaren,False,2023,Great Britain
MAG,128.724,1.0,1.0,,37.962,49.349,SOFT,Haas F1 Team,False,2023,Qatar
ALB,124.413,1.0,1.0,,33.436,49.878,MEDIUM,Williams,False,2023,Qatar
RUS,98.652,1.0,1.0,,30.241,30.322,MEDIUM,Mercedes,False,2023,Saudi Arabia
PIA,106.169,1.0,1.0,,41.844,34.467,MEDIUM,McLaren,False,2023,United States
OCO,107.31,1.0,1.0,,42.023,34.787,MEDIUM,Alpine,False,2023,United States
HAM,104.701,1.0,1.0,,41.098,34.309,MEDIUM,Mercedes,False,2023,United States
ALB,105.985,1.0,1.0,,31.629,31.192,MEDIUM,Williams,False,2023,Saudi Arabia
RIC,98.117,1.0,1.0,,32.713,24.834,MEDIUM,AlphaTauri,False,2023,Hungary
HAM,98.801,1.0,1.0,,29.606,33.122,MEDIUM,Mercedes,False,2023,Netherlands
HAM,89.425,1.0,1.0,,34.136,21.616,MEDIUM,Mercedes,False,2023,Mexico
STR,114.949,1.0,1.0,,41.474,33.718,HARD,Aston Martin,False,2023,United States
PER,101.063,1.0,1.0,,43.216,24.069,SOFT,Red Bull Racing,False,2023,Bahrain
MAG,101.597,1.0,1.0,,40.288,36.471,MEDIUM,Haas F1 Team,False,2023,Abu Dhabi
VER,103.009,2.0,1.0,28.137,41.118,33.754,MEDIUM,Red Bull Racing,False,2023,United States
LEC,102.619,2.0,1.0,27.841,40.849,33.929,MEDIUM,Ferrari,False,2023,United States
VER,80.402,2.0,1.0,24.186,32.088,24.128,MEDIUM,Red Bull Racing,False,2023,Spain
LEC,118.969,2.0,2.0,62.095,30.229,26.645,INTERMEDIATE,Ferrari,False,2023,Netherlands
ALB,95.004,2.0,1.0,29.913,38.718,26.373,MEDIUM,Williams,False,2023,Great Britain
VER,83.859,2.0,1.0,29.75,32.647,21.462,MEDIUM,Red Bull Racing,False,2023,Mexico
LEC,102.619,2.0,1.0,27.841,40.849,33.929,MEDIUM,Ferrari,False,2023,United States
NOR,103.07,2.0,1.0,38.124,31.129,33.817,SOFT,McLaren,False,2023,Saudi Arabia
TSU,143.214,2.0,1.0,53.578,46.077,43.559,MEDIUM,AlphaTauri,False,2023,Qatar
BOT,102.182,2.0,1.0,29.788,43.493,28.901,HARD,Alfa Romeo,False,2023,Singapore
PIA,81.804,2.0,1.0,21.564,38.007,22.233,HARD,McLaren,False,2023,Monaco
LAW,129.963,2.0,2.0,72.898,30.526,26.539,INTERMEDIATE,AlphaTauri,False,2023,Netherlands
PER,98.862,2.0,1.0,31.532,43.116,24.214,SOFT,Red Bull Racing,False,2023,Bahrain
VER,93.433,2.0,1.0,29.616,38.0,25.817,MEDIUM,Red Bull Racing,False,2023,Great Britain
OCO,97.006,2.0,1.0,36.175,30.442,30.389,MEDIUM,Alpine,False,2023,Saudi Arabia
STR,144.388,2.0,1.0,51.861,46.793,45.734,MEDIUM,Aston Martin,False,2023,Qatar
PIA,124.805,2.0,2.0,64.015,30.316,30.474,HARD,McLaren,False,2023,Saudi Arabia
SAR,105.391,2.0,1.0,28.681,41.496,35.214,MEDIUM,Williams,False,2023,United States
PIA,100.83,2.0,1.0,32.185,43.977,24.668,SOFT,McLaren,False,2023,Bahrain
TSU,104.82,2.0,1.0,28.307,41.839,34.674,MEDIUM,AlphaTauri,False,2023,United States
ALB,114.821,2.0,1.0,32.142,52.359,30.32,SOFT,Williams,False,2023,Belgium
LEC,93.994,2.0,1.0,29.616,38.175,26.203,MEDIUM,Ferrari,False,2023,Great Britain
HUL,115.743,2.0,1.0,32.008,53.029,30.706,MEDIUM,Haas F1 Team,False,2023,Belgium
STR,96.324,2.0,1.0,36.054,30.067,30.203,MEDIUM,Aston Martin,False,2023,Saudi Arabia
HAM,91.727,2.0,1.0,18.456,38.849,34.422,MEDIUM,Mercedes,False,2023,Abu Dhabi
ZHO,119.743,2.0,1.0,30.298,44.908,44.537,MEDIUM,Alfa Romeo,False,2023,Austria
HUL,111.204,2.0,1.0,37.884,38.605,34.715,SOFT,Haas F1 Team,False,2023,Netherlands
SAI,80.593,2.0,1.0,21.218,37.827,21.548,HARD,Ferrari,False,2023,Monaco
LEC,96.907,2.0,1.0,35.938,30.589,30.38,SOFT,Ferrari,False,2023,Saudi Arabia
OCO,141.537,2.0,1.0,53.539,45.071,42.927,MEDIUM,Alpine,False,2023,Qatar
HAM,94.361,2.0,1.0,29.569,38.433,26.359,MEDIUM,Mercedes,False,2023,Great Britain
SAR,99.426,2.0,1.0,37.672,31.009,30.745,HARD,Williams,False,2023,Saudi Arabia
PIA,79.753,2.0,1.0,22.566,25.527,31.66,MEDIUM,McLaren,False,2023,Canada
ZHO,119.863,2.0,2.0,40.087,28.783,50.993,HARD,Alfa Romeo,False,2023,Australia
SAR,86.47,2.0,1.0,29.799,34.324,22.347,MEDIUM,Williams,False,2023,Mexico
SAI,102.659,2.0,1.0,27.884,40.946,33.829,MEDIUM,Ferrari,False,2023,United States
PER,112.166,2.0,1.0,32.557,49.364,30.245,SOFT,Red Bull Racing,False,2023,Belgium
HAM,99.166,2.0,1.0,31.408,43.352,24.406,SOFT,Mercedes,False,2023,Bahrain
TSU,114.71,2.0,1.0,32.238,52.024,30.448,MEDIUM,AlphaTauri,False,2023,Belgium
ALB,130.798,2.0,1.0,47.994,31.504,51.3,MEDIUM,Williams,False,2023,Australia
HAM,102.587,2.0,1.0,29.485,44.938,28.164,MEDIUM,Mercedes,False,2023,Singapore
HUL,97.67,2.0,1.0,36.72,30.49,30.46,MEDIUM,Haas F1 Team,False,2023,Saudi Arabia
HAM,87.837,2.0,1.0,28.509,30.313,29.015,HARD,Mercedes,False,2023,Italy
ZHO,96.615,2.0,1.0,35.883,30.28,30.452,MEDIUM,Alfa Romeo,False,2023,Saudi Arabia
PIA,84.416,2.0,1.0,29.567,33.094,21.755,MEDIUM,McLaren,False,2023,Mexico
SAI,102.659,2.0,1.0,27.884,40.946,33.829,MEDIUM,Ferrari,False,2023,United States
NOR,100.433,2.0,1.0,31.867,43.83,24.736,SOFT,McLaren,False,2023,Bahrain
HAM,86.052,2.0,1.0,30.556,31.467,24.029,MEDIUM,Mercedes,False,2023,Hungary
VER,97.974,2.0,1.0,31.342,42.504,24.128,SOFT,Red Bull Racing,False,2023,Bahrain
PIA,102.06,2.0,1.0,29.766,43.68,28.614,MEDIUM,McLaren,False,2023,Singapore
LAW,102.139,2.0,1.0,29.845,43.334,28.96,MEDIUM,AlphaTauri,False,2023,Singapore
HUL,100.72,2.0,1.0,31.78,44.191,24.749,SOFT,Haas F1 Team,False,2023,Bahrain
ALB,85.552,2.0,1.0,29.799,33.741,22.012,HARD,Williams,False,2023,Mexico
OCO,79.331,2.0,1.0,22.343,25.471,31.517,MEDIUM,Alpine,False,2023,Canada
RIC,105.228,2.0,1.0,28.621,42.026,34.581,MEDIUM,AlphaTauri,False,2023,United States
ZHO,101.091,2.0,1.0,32.232,44.025,24.834,SOFT,Alfa Romeo,False,2023,Bahrain
RUS,94.115,2.0,1.0,29.665,38.479,25.971,SOFT,Mercedes,False,2023,Great Britain
GAS,100.438,2.0,1.0,31.738,43.938,24.762,SOFT,Alpine,False,2023,Bahrain
PER,144.049,2.0,2.0,38.897,62.929,42.223,SOFT,Red Bull Racing,False,2023,Brazil
HUL,86.902,2.0,1.0,30.972,31.721,24.209,MEDIUM,Haas F1 Team,False,2023,Hungary
STR,104.567,2.0,1.0,28.183,42.117,34.267,HARD,Aston Martin,False,2023,United States
ALB,79.63,2.0,1.0,22.646,25.424,31.56,MEDIUM,Williams,False,2023,Canada
GAS,104.96,2.0,1.0,28.422,41.869,34.669,MEDIUM,Alpine,False,2023,United States
TSU,104.82,2.0,1.0,28.307,41.839,34.674,MEDIUM,AlphaTauri,False,2023,United States
SAI,86.006,2.0,1.0,28.266,29.312,28.428,MEDIUM,Ferrari,False,2023,Italy
OCO,100.408,2.0,1.0,31.783,43.896,24.729,SOFT,Alpine,False,2023,Bahrain
RUS,107.161,2.0,1.0,37.093,36.472,33.596,SOFT,Mercedes,False,2023,Netherlands
ZHO,105.658,2.0,1.0,28.96,42.099,34.599,MEDIUM,Alfa Romeo,False,2023,United States
OCO,110.023,2.0,1.0,39.419,45.127,25.477,HARD,Alpine,False,2023,Azerbaijan
VER,115.479,2.0,1.0,31.698,46.293,37.488,MEDIUM,Red Bull Racing,False,2023,Austria
RIC,84.178,2.0,1.0,29.576,33.032,21.57,MEDIUM,AlphaTauri,False,2023,Mexico
TSU,130.201,2.0,1.0,45.585,32.958,51.658,MEDIUM,AlphaTauri,False,2023,Australia
OCO,104.789,2.0,1.0,28.495,41.803,34.491,MEDIUM,Alpine,False,2023,United States
SAR,105.391,2.0,1.0,28.681,41.496,35.214,MEDIUM,Williams,False,2023,United States
NOR,141.989,2.0,1.0,52.963,46.431,42.595,MEDIUM,McLaren,False,2023,Qatar
SAI,102.659,2.0,1.0,27.884,40.946,33.829,MEDIUM,Ferrari,False,2023,United States
RUS,86.686,2.0,1.0,28.274,29.786,28.626,MEDIUM,Mercedes,False,2023,Italy
PER,142.978,2.0,1.0,48.779,46.592,47.607,HARD,Red Bull Racing,False,2023,Qatar
VER,90.71,2.0,1.0,18.377,38.691,33.642,MEDIUM,Red Bull Racing,False,2023,Abu Dhabi
HAM,97.188,2.0,1.0,36.475,30.265,30.448,HARD,Mercedes,False,2023,Saudi Arabia
GAS,82.874,2.0,1.0,24.652,33.468,24.754,SOFT,Alpine,False,2023,Spain
MAG,88.923,2.0,1.0,28.604,30.826,29.493,HARD,Haas F1 Team,False,2023,Italy
LEC,101.338,2.0,1.0,29.385,43.571,28.382,SOFT,Ferrari,False,2023,Singapore
HAM,132.287,2.0,1.0,48.71,31.804,51.773,MEDIUM,Mercedes,False,2023,Australia
ZHO,101.091,2.0,1.0,32.232,44.025,24.834,SOFT,Alfa Romeo,False,2023,Bahrain
HUL,100.72,2.0,1.0,31.78,44.191,24.749,SOFT,Haas F1 Team,False,2023,Bahrain
ALB,108.18,2.0,1.0,36.857,36.643,34.68,SOFT,Williams,False,2023,Netherlands
ALB,80.977,2.0,1.0,21.337,37.926,21.714,MEDIUM,Williams,False,2023,Monaco
BOT,85.666,2.0,1.0,29.681,33.807,22.178,MEDIUM,Alfa Romeo,False,2023,Mexico
OCO,126.286,2.0,2.0,43.67,30.604,52.012,HARD,Alpine,False,2023,Australia
PIA,91.075,2.0,1.0,18.324,38.67,34.081,MEDIUM,McLaren,False,2023,Abu Dhabi
HAM,141.894,2.0,2.0,43.347,61.865,36.682,SOFT,Mercedes,False,2023,Brazil
RUS,101.103,2.0,1.0,29.58,43.105,28.418,MEDIUM,Mercedes,False,2023,Singapore
MAG,135.42,2.0,2.0,43.749,43.733,47.938,MEDIUM,Haas F1 Team,False,2023,Austria
NOR,91.43,2.0,1.0,18.382,38.823,34.225,MEDIUM,McLaren,False,2023,Abu Dhabi
LEC,112.839,2.0,1.0,32.285,50.121,30.433,SOFT,Ferrari,False,2023,Belgium
ZHO,87.932,2.0,1.0,31.019,32.468,24.445,MEDIUM,Alfa Romeo,False,2023,Hungary
GAS,114.457,2.0,2.0,58.024,29.706,26.727,INTERMEDIATE,Alpine,False,2023,Netherlands
GAS,94.706,2.0,1.0,29.954,38.367,26.385,MEDIUM,Alpine,False,2023,Great Britain
OCO,104.789,2.0,1.0,28.495,41.803,34.491,MEDIUM,Alpine,False,2023,United States
NOR,114.921,2.0,1.0,32.806,51.336,30.779,MEDIUM,McLaren,False,2023,Belgium
HAM,102.916,2.0,1.0,28.14,40.998,33.778,MEDIUM,Mercedes,False,2023,United States
ALB,144.139,2.0,1.0,52.646,46.617,44.876,MEDIUM,Williams,False,2023,Qatar
DEV,101.289,2.0,1.0,32.136,44.304,24.849,SOFT,AlphaTauri,False,2023,Bahrain
TSU,81.288,2.0,1.0,21.766,37.771,21.751,MEDIUM,AlphaTauri,False,2023,Monaco
TSU,95.252,2.0,1.0,30.105,38.657,26.49,SOFT,AlphaTauri,False,2023,Great Britain
PIA,82.916,2.0,1.0,24.974,33.085,24.857,SOFT,McLaren,False,2023,Spain
PER,91.672,2.0,1.0,18.483,39.08,34.109,MEDIUM,Red Bull Racing,False,2023,Abu Dhabi
ALO,102.255,2.0,1.0,29.577,44.018,28.66,MEDIUM,Aston Martin,False,2023,Singapore
NOR,108.739,2.0,1.0,39.036,44.081,25.622,MEDIUM,McLaren,False,2023,Azerbaijan
PIA,103.799,2.0,1.0,28.173,41.433,34.193,MEDIUM,McLaren,False,2023,United States
GAS,85.443,2.0,1.0,29.98,33.674,21.789,MEDIUM,Alpine,False,2023,Mexico
PIA,103.799,2.0,1.0,28.173,41.433,34.193,MEDIUM,McLaren,False,2023,United States
SAI,113.117,2.0,1.0,37.457,37.208,38.452,SOFT,Ferrari,False,2023,Netherlands
BOT,80.588,2.0,1.0,23.399,25.368,31.821,HARD,Alfa Romeo,False,2023,Canada
GAS,91.774,2.0,1.0,18.41,38.935,34.429,MEDIUM,Alpine,False,2023,Abu Dhabi
SAR,101.983,2.0,1.0,29.487,43.744,28.752,MEDIUM,Williams,False,2023,Singapore
